typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20200101","2020","52","2020","96","BRN","Brunei Darussalam","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5638608809","false","8","kg","5638608809","false","5638608809","false","0","false","1461485457.64","0","1461485457.64","0","false","true",
"C","A","20200101","2020","52","2020","100","BGR","Bulgaria","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4858518900","false","8","kg","4858518900","false","4858518900","false","0","false","1470862289.343","0","1470862289.343","0","false","true",
"C","A","20200101","2020","52","2020","104","MMR","Myanmar","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","184199.33","true","-1","N/A","0","false","184199.33","true","0","false","60076.99",,"60076.99","6","false","true",
"C","A","20200101","2020","52","2020","108","BDI","Burundi","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","6316.921",,"6316.921","0","false","true",
"C","A","20200101","2020","52","2020","112","BLR","Belarus","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12057063130.658","true","-1","N/A","0","false","12057063130.658","true","0","false","3890870400","0","3890870400","6","false","true",
"C","A","20200101","2020","52","2020","120","CMR","Cameroon","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","2714.73",,"2714.73","0","false","true",
"C","A","20200101","2020","52","2020","124","CAN","Canada","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25940060901.776","true","-1","N/A","0","false","25940060901.776","true","0","false",,"8460404183.547","8460404183.547","6","false","true",
"C","A","20200101","2020","52","2020","136","CYM","Cayman Isds","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","180873.04","true","-1","N/A","0","false","180873.04","true","0","false","58992.114","0","58992.114","6","false","true",
"C","A","20200101","2020","52","2020","140","CAF","Central African Rep.","M","Import","0","W00","World","0","W00","World","H4","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","908000","false","8","kg","908000","false","908000","false","0","false","327347.809","0","327347.809","0","false","true",
"C","A","20200101","2020","52","2020","144","LKA","Sri Lanka","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1666851642.42","false","8","kg","1666851642.42","false","1666851642.42","false","0","false","404880035.277","0","404880035.277","0","false","true",
"C","A","20200101","2020","52","2020","152","CHL","Chile","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7374271807.508","true","-1","N/A","0","false","7374271807.508","true","0","false","2319341891.81","2114075156.67","2319341891.81","6","false","true",
"C","A","20200101","2020","52","2020","156","CHN","China","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","542006688757","false","8","kg","542006688757","false","542006688757","false","0","false","178452854859","0","178452854859","0","false","true",
"C","A","20200101","2020","52","2020","170","COL","Colombia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","25024697.59","23764558.87","25024697.59","6","false","true",
"C","A","20200101","2020","52","2020","178","COG","Congo","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","91","false","8","kg","91","false","91","false","0","false","461.76","0","461.76","0","false","true",
"C","A","20200101","2020","52","2020","188","CRI","Costa Rica","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","927.961","true","-1","N/A","0","false","927.961","true","0","false","14150.24","0","14150.24","6","false","true",
"C","A","20200101","2020","52","2020","191","HRV","Croatia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1948167184","false","8","kg","1948167184","false","1948167184","false","0","false","586502847","0","586502847","0","false","true",
"C","A","20200101","2020","52","2020","192","CUB","Cuba","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2251687600","false","21","1000 KG","2251687.6","false","2251687600","false","0","false","566747620.25",,"566747620.25","0","false","true",
"C","A","20200101","2020","52","2020","203","CZE","Czechia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","2147227736","2034592005","2147227736","6","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20887","false","8","kg","20887","false","20887","false","0","false","54211.755",,"54211.755","0","false","true",
"C","A","20200101","2020","52","2020","208","DNK","Denmark","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4670397871","false","8","kg","4670397871","false","4670397871","false","0","false","1508173433.423","0","1508173433.423","0","false","true",
"C","A","20200101","2020","52","2020","214","DOM","Dominican Rep.","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"181927374.94","181927374.94","0","false","true",
"C","A","20200101","2020","52","2020","218","ECU","Ecuador","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5783472.634","true","-1","N/A","0","false","0","true","0","false","2045122.24","2043075.95","2045122.24","6","false","true",
"C","A","20200101","2020","52","2020","222","SLV","El Salvador","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9054.09","false","8","kg","9054.09","false","9054.09","false","0","false","8869.56","0","8869.56","0","false","true",
"C","A","20200101","2020","52","2020","231","ETH","Ethiopia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36007","false","8","kg","36007","false","36007","false","0","false","45357.91","0","45357.91","0","false","true",
"C","A","20200101","2020","52","2020","233","EST","Estonia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42504286.1","false","8","kg","42504286.1","false","42504286.1","false","0","false","16227487.95",,"16227487.95","0","false","true",
"C","A","20200101","2020","52","2020","242","FJI","Fiji","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","78076.2","false","8","kg","78076.2","false","78076.2","false","0","false","203553.105","0","203553.105","0","false","true",
"C","A","20200101","2020","52","2020","246","FIN","Finland","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11362886513.833","true","-1","N/A","0","false","11362886513.833","true","0","false","3430493317.752","0","3430493317.752","6","false","true",
"C","A","20200101","2020","52","2020","251","FRA","France","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","11606518005.679",,"11606518005.679","0","false","true",
"C","A","20200101","2020","52","2020","258","PYF","French Polynesia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","207.67","false","8","kg","207.67","false","207.67","false","0","false","6248.125","0","6248.125","0","false","true",
"C","A","20200101","2020","52","2020","266","GAB","Gabon","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","74","false","19","BBL","2","false","74","false","0","false","561.24",,"561.24","0","false","true",
"C","A","20200101","2020","52","2020","268","GEO","Georgia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","2716619.78",,"2716619.78","0","false","true",
"C","A","20200101","2020","52","2020","270","GMB","Gambia","M","Import","0","W00","World","0","W00","World","H4","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","250","false","8","kg","250","false","250","false","0","false","39.659","0","39.659","0","false","true",
"C","A","20200101","2020","52","2020","275","PSE","State of Palestine","M","Import","0","W00","World","0","W00","World","H4","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1481272.59","true","-1","N/A","0","false","1481272.59","true","0","false","483120.1","0","483120.1","6","false","true",
"C","A","20200101","2020","52","2020","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","84736041890","false","8","kg","84736041890","false","84736041890","false","0","false","27495840610.786","0","27495840610.786","0","false","true",
"C","A","20200101","2020","52","2020","300","GRC","Greece","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22547118206","false","8","kg","22547118206","false","22547118206","false","0","false","7012748891.934","0","7012748891.934","0","false","true",
"C","A","20200101","2020","52","2020","320","GTM","Guatemala","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","71561","false","8","kg","71561","false","71561","false","0","false","348587","0","348587","0","false","true",
"C","A","20200101","2020","52","2020","328","GUY","Guyana","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4335.19","false","8","kg","4335.19","false","4335.19","false","0","false","17672.977","17672.977","17672.977","0","false","true",
"C","A","20200101","2020","52","2020","348","HUN","Hungary","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5288260164","false","8","kg","5288260164","false","5288260164","false","0","false","1685494274","0","1685494274","0","false","true",
"C","A","20200101","2020","52","2020","352","ISL","Iceland","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16.661","true","-1","N/A","0","false","16.661","true","0","false","457.836","431.881","457.836","6","false","true",
"C","A","20200101","2020","52","2020","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","3391684209","0","3391684209","0","false","true",
"C","A","20200101","2020","52","2020","372","IRL","Ireland","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3187163607","false","8","kg","3187163607","false","3187163607","false","0","false","1076176102.618","0","1076176102.618","0","false","true",
"C","A","20200101","2020","52","2020","376","ISR","Israel","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11638093655.529","true","-1","N/A","0","false","11638093655.529","true","0","false","3755667000","0","3755667000","6","false","true",
"C","A","20200101","2020","52","2020","380","ITA","Italy","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","49865188124","false","8","kg","49865188124","false","49865188124","false","0","false","16214614421.711",,"16214614421.711","0","false","true",
"C","A","20200101","2020","52","2020","384","CIV","Côte d'Ivoire","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3470953900","false","8","kg","3470953900","false","3470953900","false","0","false","1436707135.38","0","1436707135.38","0","false","true",
"C","A","20200101","2020","52","2020","388","JAM","Jamaica","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1101161900","false","12","m³","1268297","false","1101161900","false","0","false","380099717.68","0","380099717.68","0","false","true",
"C","A","20200101","2020","52","2020","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","123156541900","false","8","kg","123156541900","false","123156541900","false","0","false","43495449526.743","0","43495449526.743","0","false","true",
"C","A","20200101","2020","52","2020","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","4376116.99",,"4376116.99","0","false","true",
"C","A","20200101","2020","52","2020","400","JOR","Jordan","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1725654750.372","true","-1","N/A","0","false","1725654750.372","true","0","false","556876821.169","0","556876821.169","6","false","true",
"C","A","20200101","2020","52","2020","404","KEN","Kenya","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","135","false","8","kg","135","false","135","false","0","false","204.583",,"204.583","0","false","true",
"C","A","20200101","2020","52","2020","410","KOR","Rep. of Korea","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","131433032990.873","true","-1","N/A","0","false","131433032990.873","true","0","false","44455595815",,"44455595815","6","false","true",
"C","A","20200101","2020","52","2020","417","KGZ","Kyrgyzstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","367249","false","8","kg","367249","false","367249","false","0","false","200226","0","200226","0","false","true",
"C","A","20200101","2020","52","2020","418","LAO","Lao People's Dem. Rep.","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5949438.755","true","-1","N/A","0","false","5949438.755","true","0","false","3860120.83","0","3860120.83","6","false","true",
"C","A","20200101","2020","52","2020","426","LSO","Lesotho","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","220060.106","true","-1","N/A","0","false","220060.106","true","0","false","76842.386",,"76842.386","6","false","true",
"C","A","20200101","2020","52","2020","428","LVA","Latvia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","513861","false","8","kg","513861","false","513861","false","0","false","146061.753",,"146061.753","0","false","true",
"C","A","20200101","2020","52","2020","430","LBR","Liberia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","220961","false","8","kg","220961","false","220961","false","0","false","141763.5",,"141763.5","0","false","true",
"C","A","20200101","2020","52","2020","440","LTU","Lithuania","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7851201000","false","8","kg","7851201000","false","7851201000","false","0","false","2414593109",,"2414593109","0","false","true",
"C","A","20200101","2020","52","2020","442","LUX","Luxembourg","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14141.914","false","8","kg","14141.914","false","14141.914","false","0","false","32923.023","32921.972","32923.023","0","false","true",
"C","A","20200101","2020","52","2020","454","MWI","Malawi","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20","false","8","kg","20","false","20","false","0","false","707.387",,"707.387","0","false","true",
"C","A","20200101","2020","52","2020","458","MYS","Malaysia","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12405309323","false","8","kg","12405309323","false","12405309323","false","0","false","4600947545.289","0","4600947545.289","0","false","true",
"C","A","20200101","2020","52","2020","470","MLT","Malta","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","7436.838",,"7436.838","0","false","true",
"C","A","20200101","2020","52","2020","478","MRT","Mauritania","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2096800","false","8","kg","2096800","false","2096800","false","0","false","704021.284",,"704021.284","0","false","true",
"C","A","20200101","2020","52","2020","490","S19","Other Asia, nes","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36110562000","false","7","l","42216270100","false","36110562000","false","0","false","12636707015.557","0","12636707015.557","0","false","true",
"C","A","20200101","2020","52","2020","504","MAR","Morocco","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3543","false","8","kg","3543","false","3543","false","0","false","4734.097","0","4734.097","0","false","true",
"C","A","20200101","2020","52","2020","508","MOZ","Mozambique","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","1256","false","18644","false","0","false","64782.353","61588.009","64782.353","0","false","true",
"C","A","20200101","2020","52","2020","512","OMN","Oman","M","Import","0","W00","World","0","W00","World","H5","HS","true","2709","Petroleum oils and oils obtained from bituminous minerals; crude","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false","23734.718",,"23734.718","0","false","true",
